@relation 'census_income-weka.filters.unsupervised.attribute.Remove-R2-4,7,9,14'

@attribute age numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {>50K,<=50K}

@data
27,6,Never-married,Not-in-family,Male,0,0,40,<=50K
23,9,Never-married,Unmarried,Female,0,0,35,<=50K
33,12,Married-civ-spouse,Husband,Male,0,0,45,<=50K
43,10,Married-civ-spouse,Husband,Male,0,0,20,<=50K
28,13,Never-married,Not-in-family,Male,0,0,20,<=50K
41,9,Married-spouse-absent,Unmarried,Female,0,0,40,<=50K
25,10,Married-spouse-absent,Own-child,Female,0,0,20,<=50K
59,9,Married-civ-spouse,Husband,Male,0,0,45,<=50K
45,13,Divorced,Unmarried,Female,0,0,40,<=50K
38,13,Married-civ-spouse,Husband,Male,15024,0,60,>50K
40,9,Never-married,Not-in-family,Female,0,0,35,<=50K
46,9,Divorced,Not-in-family,Male,0,0,40,<=50K
35,12,Never-married,Not-in-family,Female,0,0,60,<=50K
34,9,Divorced,Unmarried,Female,0,0,25,<=50K
33,13,Never-married,Own-child,Male,0,0,20,<=50K
41,9,Divorced,Unmarried,Female,0,0,36,<=50K
20,10,Never-married,Own-child,Male,0,0,40,<=50K
23,3,Never-married,Own-child,Male,0,0,40,<=50K
26,10,Never-married,Not-in-family,Female,0,0,35,<=50K
23,9,Never-married,Not-in-family,Male,0,0,40,<=50K
62,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
52,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
58,10,Divorced,Unmarried,Female,0,0,42,<=50K
25,13,Never-married,Not-in-family,Female,0,0,40,<=50K
24,13,Never-married,Not-in-family,Male,0,0,40,<=50K
19,10,Never-married,Own-child,Male,0,0,8,<=50K
43,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
47,9,Separated,Unmarried,Female,0,0,40,<=50K
39,9,Divorced,Unmarried,Female,0,0,40,<=50K
49,11,Married-spouse-absent,Unmarried,Male,0,1380,42,<=50K
32,11,Never-married,Not-in-family,Male,0,0,45,<=50K
34,10,Married-civ-spouse,Husband,Male,0,0,50,>50K
28,9,Divorced,Not-in-family,Male,0,0,45,<=50K
25,10,Never-married,Not-in-family,Female,0,0,20,<=50K
34,13,Married-civ-spouse,Husband,Male,0,0,50,>50K
38,13,Married-civ-spouse,Husband,Male,15024,0,80,>50K
50,9,Married-civ-spouse,Husband,Male,7688,0,50,>50K
24,10,Divorced,Not-in-family,Male,0,0,50,<=50K
37,10,Married-civ-spouse,Husband,Male,0,0,45,>50K
44,10,Divorced,Unmarried,Male,0,0,58,>50K
28,10,Married-civ-spouse,Wife,Female,0,0,40,<=50K
42,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
74,10,Divorced,Not-in-family,Female,0,0,9,<=50K
38,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
44,14,Married-civ-spouse,Husband,Male,0,0,40,<=50K
44,7,Divorced,Unmarried,Female,0,0,46,<=50K
26,9,Never-married,Not-in-family,Male,0,0,40,<=50K
36,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
41,12,Married-civ-spouse,Wife,Female,0,0,50,>50K
67,15,Married-civ-spouse,Husband,Male,20051,0,48,>50K
39,8,Married-civ-spouse,Husband,Male,0,0,50,<=50K
57,2,Widowed,Not-in-family,Female,0,0,30,<=50K
29,11,Separated,Not-in-family,Male,0,0,40,<=50K
31,13,Never-married,Not-in-family,Female,0,0,45,<=50K
44,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
29,16,Never-married,Own-child,Male,0,0,40,<=50K
30,10,Never-married,Unmarried,Female,0,0,40,<=50K
27,9,Never-married,Not-in-family,Male,0,0,40,<=50K
27,10,Married-civ-spouse,Husband,Male,0,0,50,<=50K
32,9,Never-married,Not-in-family,Female,0,0,45,<=50K
58,6,Married-civ-spouse,Wife,Female,0,0,8,<=50K
35,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
21,9,Never-married,Own-child,Male,0,0,36,<=50K
28,10,Never-married,Unmarried,Male,0,0,40,<=50K
46,10,Divorced,Not-in-family,Male,0,0,50,<=50K
36,9,Separated,Unmarried,Female,0,0,40,<=50K
72,7,Widowed,Unmarried,Female,0,0,40,<=50K
35,9,Married-civ-spouse,Wife,Female,0,0,40,<=50K
33,11,Divorced,Unmarried,Female,0,0,40,>50K
69,7,Never-married,Not-in-family,Female,0,0,40,<=50K
35,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
34,9,Married-civ-spouse,Wife,Female,0,0,32,<=50K
30,7,Married-civ-spouse,Husband,Male,0,0,40,<=50K
28,13,Never-married,Not-in-family,Male,0,0,55,<=50K
54,13,Married-civ-spouse,Husband,Male,0,0,35,>50K
47,10,Married-civ-spouse,Husband,Male,0,0,50,>50K
24,9,Never-married,Unmarried,Female,0,0,40,<=50K
52,13,Married-civ-spouse,Husband,Male,0,0,60,>50K
20,9,Never-married,Own-child,Male,0,0,48,<=50K
43,14,Married-civ-spouse,Husband,Male,5013,0,45,<=50K
45,4,Separated,Unmarried,Female,0,0,40,<=50K
29,9,Separated,Not-in-family,Male,0,0,35,<=50K
47,14,Divorced,Unmarried,Male,0,0,42,<=50K
24,9,Never-married,Own-child,Male,0,0,40,<=50K
51,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
17,7,Never-married,Own-child,Male,0,0,12,<=50K
37,11,Married-civ-spouse,Husband,Male,0,1977,40,>50K
27,16,Never-married,Not-in-family,Female,0,0,70,<=50K
29,13,Married-civ-spouse,Wife,Male,0,0,40,>50K
36,12,Divorced,Unmarried,Female,0,0,35,<=50K
58,13,Never-married,Not-in-family,Female,0,0,40,<=50K
26,10,Married-civ-spouse,Husband,Male,0,0,45,<=50K
57,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
59,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
27,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
31,13,Never-married,Not-in-family,Male,0,0,40,<=50K
21,10,Never-married,Own-child,Female,0,0,24,<=50K
29,10,Never-married,Not-in-family,Male,0,0,60,<=50K
18,7,Never-married,Own-child,Male,0,0,40,<=50K
52,6,Married-civ-spouse,Husband,Male,0,1887,47,>50K
57,13,Divorced,Not-in-family,Male,0,0,80,<=50K
60,4,Never-married,Not-in-family,Male,0,0,48,>50K
31,13,Married-civ-spouse,Husband,Male,7688,0,40,>50K
23,13,Never-married,Own-child,Female,0,0,40,<=50K
27,9,Never-married,Own-child,Male,0,0,40,<=50K
42,15,Married-civ-spouse,Husband,Male,0,1902,50,>50K
25,10,Never-married,Not-in-family,Male,2174,0,40,<=50K
49,13,Never-married,Not-in-family,Female,0,0,45,<=50K
32,13,Never-married,Not-in-family,Male,0,0,40,<=50K
19,10,Never-married,Own-child,Male,0,0,28,<=50K
60,4,Divorced,Not-in-family,Female,0,0,40,<=50K
42,5,Married-civ-spouse,Husband,Male,0,0,40,<=50K
35,12,Never-married,Not-in-family,Male,0,0,40,<=50K
48,9,Never-married,Unmarried,Female,0,0,37,<=50K
51,14,Married-civ-spouse,Husband,Male,0,0,40,>50K
29,9,Never-married,Not-in-family,Male,0,0,40,<=50K
36,9,Separated,Not-in-family,Male,0,0,40,<=50K
17,6,Never-married,Own-child,Female,0,0,21,<=50K
52,14,Divorced,Not-in-family,Female,6849,0,60,<=50K
24,9,Never-married,Not-in-family,Male,0,0,40,<=50K
24,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
26,13,Never-married,Own-child,Male,1055,0,40,<=50K
27,13,Never-married,Own-child,Female,0,0,20,<=50K
39,9,Never-married,Own-child,Male,0,0,60,<=50K
30,9,Married-civ-spouse,Husband,Male,0,0,45,<=50K
50,9,Married-civ-spouse,Husband,Male,0,0,32,<=50K
52,13,Married-civ-spouse,Husband,Male,0,0,55,<=50K
46,15,Married-civ-spouse,Husband,Male,15024,0,45,>50K
23,13,Never-married,Own-child,Female,0,0,20,<=50K
45,7,Widowed,Not-in-family,Female,0,0,20,<=50K
65,5,Widowed,Unmarried,Female,0,0,24,<=50K
29,11,Married-civ-spouse,Husband,Male,0,0,55,<=50K
47,5,Married-spouse-absent,Unmarried,Male,0,0,40,<=50K
30,9,Never-married,Own-child,Male,0,0,60,<=50K
34,9,Married-civ-spouse,Husband,Male,0,0,45,>50K
38,9,Married-civ-spouse,Husband,Male,0,0,64,<=50K
33,10,Married-civ-spouse,Husband,Male,0,0,40,>50K
49,13,Married-civ-spouse,Husband,Male,0,0,26,>50K
47,10,Never-married,Unmarried,Female,0,0,40,<=50K
49,6,Separated,Unmarried,Female,0,0,40,<=50K
43,10,Married-civ-spouse,Husband,Male,15024,0,60,>50K
30,13,Married-civ-spouse,Wife,Female,0,0,40,>50K
58,9,Married-civ-spouse,Husband,Male,0,0,60,<=50K
19,9,Never-married,Own-child,Female,0,0,14,<=50K
21,13,Never-married,Not-in-family,Male,0,0,40,<=50K
33,13,Married-civ-spouse,Husband,Male,15024,0,60,>50K
47,3,Married-civ-spouse,Husband,Male,0,0,50,<=50K
52,16,Married-civ-spouse,Husband,Male,0,0,60,>50K
26,9,Divorced,Not-in-family,Male,0,0,55,<=50K
60,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
21,10,Never-married,Own-child,Male,0,0,40,<=50K
36,10,Married-civ-spouse,Husband,Male,5178,0,50,>50K
31,10,Married-civ-spouse,Husband,Male,0,0,45,<=50K
50,16,Separated,Not-in-family,Male,0,0,40,>50K
31,9,Divorced,Unmarried,Female,0,0,40,<=50K
71,9,Married-civ-spouse,Husband,Male,0,0,15,<=50K
30,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
20,10,Never-married,Own-child,Male,0,0,20,<=50K
24,9,Never-married,Other-relative,Male,4101,0,50,<=50K
35,16,Married-civ-spouse,Husband,Male,0,0,40,>50K
38,10,Separated,Not-in-family,Female,0,0,45,<=50K
27,9,Never-married,Own-child,Female,0,0,32,<=50K
29,10,Never-married,Unmarried,Female,0,0,40,<=50K
34,9,Married-civ-spouse,Husband,Male,0,0,45,<=50K
44,4,Married-civ-spouse,Husband,Male,0,0,35,<=50K
43,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
44,8,Married-civ-spouse,Husband,Male,0,0,40,>50K
35,14,Never-married,Not-in-family,Male,0,0,60,<=50K
27,10,Never-married,Not-in-family,Male,0,0,40,<=50K
43,14,Never-married,Not-in-family,Male,0,0,38,<=50K
20,10,Never-married,Not-in-family,Female,0,0,25,<=50K
42,12,Divorced,Unmarried,Female,8614,0,40,>50K
27,10,Married-civ-spouse,Husband,Male,3411,0,40,<=50K
42,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
24,5,Never-married,Not-in-family,Male,0,1721,40,<=50K
48,10,Divorced,Not-in-family,Male,0,0,40,<=50K
17,7,Never-married,Own-child,Male,0,0,10,<=50K
33,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
50,9,Married-civ-spouse,Husband,Male,0,0,50,>50K
22,9,Never-married,Own-child,Female,2597,0,40,<=50K
17,8,Never-married,Own-child,Male,0,0,16,<=50K
32,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
31,9,Never-married,Not-in-family,Male,0,0,45,<=50K
58,9,Widowed,Not-in-family,Male,0,0,50,<=50K
29,9,Never-married,Own-child,Male,0,0,48,<=50K
37,11,Married-civ-spouse,Husband,Male,0,0,40,>50K
34,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
23,10,Separated,Unmarried,Male,0,0,40,<=50K
18,7,Never-married,Own-child,Female,0,0,5,<=50K
34,9,Divorced,Not-in-family,Female,0,0,40,<=50K
45,13,Married-civ-spouse,Wife,Female,0,0,55,<=50K
41,14,Never-married,Not-in-family,Male,0,0,35,<=50K
26,9,Never-married,Other-relative,Male,0,0,30,<=50K
54,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
24,10,Never-married,Own-child,Female,0,0,45,<=50K
42,10,Married-civ-spouse,Husband,Male,0,0,50,<=50K
20,10,Never-married,Own-child,Male,0,0,20,<=50K
23,13,Never-married,Not-in-family,Female,0,0,20,<=50K
35,14,Never-married,Not-in-family,Male,0,0,60,>50K
31,14,Married-civ-spouse,Husband,Male,0,1902,40,>50K
30,13,Never-married,Own-child,Female,0,0,40,<=50K
19,9,Never-married,Own-child,Female,0,0,20,<=50K
36,13,Never-married,Not-in-family,Male,0,0,50,<=50K
31,13,Widowed,Unmarried,Female,0,1380,40,<=50K
21,10,Never-married,Own-child,Male,0,0,30,<=50K
31,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
46,16,Divorced,Unmarried,Female,25236,0,65,>50K
44,13,Divorced,Own-child,Female,0,0,50,>50K
40,8,Married-civ-spouse,Husband,Male,0,0,40,<=50K
45,10,Never-married,Not-in-family,Male,0,0,40,<=50K
60,9,Married-civ-spouse,Husband,Male,0,0,35,<=50K
18,7,Never-married,Other-relative,Male,0,0,25,<=50K
28,13,Married-civ-spouse,Husband,Male,0,0,40,<=50K
36,10,Divorced,Unmarried,Female,0,0,40,<=50K
40,11,Married-civ-spouse,Husband,Male,4386,0,40,<=50K
36,13,Divorced,Unmarried,Female,0,0,35,<=50K
31,9,Separated,Unmarried,Female,0,0,40,<=50K
33,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
19,9,Never-married,Own-child,Female,0,0,40,<=50K
22,10,Never-married,Own-child,Female,0,0,15,<=50K
34,13,Married-civ-spouse,Husband,Male,0,0,45,>50K
33,9,Never-married,Not-in-family,Male,0,0,40,<=50K
41,9,Married-civ-spouse,Husband,Male,0,2051,60,<=50K
29,13,Never-married,Not-in-family,Male,4650,0,40,<=50K
50,9,Married-civ-spouse,Husband,Male,0,0,42,>50K
42,13,Married-civ-spouse,Husband,Male,7298,0,45,>50K
44,9,Married-civ-spouse,Wife,Female,0,0,40,<=50K
20,10,Never-married,Not-in-family,Female,0,0,20,<=50K
31,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
23,10,Never-married,Not-in-family,Female,0,0,24,<=50K
55,10,Divorced,Not-in-family,Female,0,0,40,<=50K
26,11,Married-civ-spouse,Husband,Male,0,2377,45,<=50K
25,11,Never-married,Own-child,Female,0,0,15,<=50K
35,10,Married-civ-spouse,Husband,Male,2407,0,40,<=50K
36,10,Never-married,Not-in-family,Female,0,0,36,<=50K
43,13,Married-civ-spouse,Husband,Male,0,0,50,<=50K
56,9,Widowed,Unmarried,Female,594,0,20,<=50K
42,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
19,10,Never-married,Other-relative,Female,0,0,25,<=50K
55,9,Married-civ-spouse,Husband,Male,0,0,72,<=50K
42,14,Never-married,Not-in-family,Female,14084,0,50,>50K
26,11,Never-married,Own-child,Male,0,0,40,<=50K
17,8,Never-married,Own-child,Male,0,0,20,<=50K
42,13,Married-civ-spouse,Wife,Female,0,0,40,>50K
55,9,Married-civ-spouse,Husband,Male,7688,0,40,>50K
32,10,Never-married,Own-child,Female,0,0,40,<=50K
29,7,Never-married,Own-child,Male,0,0,40,<=50K
46,13,Married-civ-spouse,Husband,Male,0,0,37,<=50K
29,13,Married-civ-spouse,Husband,Male,7688,0,40,>50K
22,13,Never-married,Unmarried,Male,0,0,20,<=50K
58,6,Married-civ-spouse,Husband,Male,0,0,40,<=50K
23,9,Never-married,Unmarried,Male,0,0,50,<=50K
39,9,Never-married,Not-in-family,Male,0,0,40,<=50K
27,11,Never-married,Own-child,Male,0,0,38,<=50K
54,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
33,13,Never-married,Not-in-family,Female,0,0,45,<=50K
46,9,Married-civ-spouse,Wife,Female,0,0,40,>50K
37,9,Never-married,Not-in-family,Male,0,0,40,<=50K
36,9,Never-married,Not-in-family,Female,0,0,18,<=50K
59,9,Married-civ-spouse,Wife,Female,0,0,38,>50K
34,9,Divorced,Unmarried,Male,0,0,40,<=50K
53,16,Married-civ-spouse,Husband,Male,0,0,70,>50K
51,13,Never-married,Not-in-family,Male,0,0,55,>50K
32,6,Separated,Unmarried,Female,0,0,42,<=50K
31,10,Married-spouse-absent,Other-relative,Male,0,0,40,<=50K
22,10,Married-civ-spouse,Wife,Female,0,0,30,<=50K
47,13,Divorced,Not-in-family,Female,0,0,50,<=50K
32,9,Never-married,Not-in-family,Male,0,0,40,<=50K
26,10,Never-married,Not-in-family,Female,0,0,38,<=50K
37,3,Separated,Not-in-family,Male,0,0,32,<=50K
31,9,Divorced,Unmarried,Male,0,0,55,<=50K
37,11,Married-civ-spouse,Wife,Female,0,0,24,>50K
55,9,Never-married,Not-in-family,Male,0,0,38,<=50K
23,11,Divorced,Not-in-family,Male,0,0,56,<=50K
36,10,Divorced,Unmarried,Female,0,0,40,<=50K
43,13,Married-civ-spouse,Husband,Male,0,0,50,>50K
54,10,Never-married,Not-in-family,Male,0,0,40,<=50K
28,11,Never-married,Not-in-family,Female,0,1669,42,<=50K
40,11,Married-civ-spouse,Husband,Male,0,0,50,>50K
41,10,Married-civ-spouse,Husband,Male,0,0,60,<=50K
40,13,Never-married,Not-in-family,Female,0,0,55,>50K
42,10,Divorced,Not-in-family,Female,0,0,38,<=50K
61,9,Married-civ-spouse,Husband,Male,0,2352,50,<=50K
18,8,Never-married,Own-child,Male,0,0,30,<=50K
48,11,Married-civ-spouse,Husband,Male,0,0,50,>50K
41,13,Married-civ-spouse,Husband,Male,0,0,40,<=50K
23,9,Never-married,Not-in-family,Female,2463,0,40,<=50K
60,9,Married-civ-spouse,Husband,Male,0,0,60,>50K
22,10,Never-married,Other-relative,Male,0,0,20,<=50K
61,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
25,9,Never-married,Not-in-family,Male,0,0,40,<=50K
46,14,Never-married,Not-in-family,Male,0,0,35,>50K
43,13,Married-civ-spouse,Husband,Male,0,1902,40,>50K
43,12,Divorced,Not-in-family,Male,0,0,40,<=50K
24,9,Never-married,Own-child,Male,0,1721,30,<=50K
68,7,Never-married,Unmarried,Male,0,0,20,<=50K
31,9,Divorced,Unmarried,Female,0,0,38,<=50K
17,7,Never-married,Own-child,Female,0,0,20,<=50K
32,9,Married-civ-spouse,Husband,Male,5178,0,48,>50K
33,13,Married-civ-spouse,Husband,Male,3103,0,47,>50K
64,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
20,9,Never-married,Own-child,Male,0,0,30,<=50K
30,9,Separated,Own-child,Female,0,0,36,<=50K
43,10,Divorced,Not-in-family,Male,0,0,45,<=50K
22,10,Never-married,Own-child,Male,0,0,40,<=50K
17,6,Never-married,Own-child,Male,0,0,20,<=50K
47,9,Married-civ-spouse,Wife,Female,0,0,75,<=50K
41,11,Never-married,Not-in-family,Female,0,0,60,<=50K
56,10,Married-civ-spouse,Husband,Male,0,0,50,>50K
64,9,Married-civ-spouse,Husband,Male,0,0,45,<=50K
47,9,Married-civ-spouse,Husband,Male,0,0,50,>50K
48,11,Never-married,Unmarried,Male,0,0,40,<=50K
31,14,Never-married,Not-in-family,Female,0,0,46,<=50K
29,11,Never-married,Own-child,Male,0,0,40,<=50K
30,9,Widowed,Not-in-family,Female,0,0,40,<=50K
32,9,Married-civ-spouse,Husband,Male,0,1672,60,<=50K
57,9,Widowed,Unmarried,Male,0,653,42,>50K
62,9,Widowed,Not-in-family,Female,0,0,40,<=50K
39,9,Separated,Unmarried,Female,0,0,24,<=50K
43,10,Never-married,Not-in-family,Male,0,0,25,<=50K
24,13,Never-married,Own-child,Male,0,0,40,<=50K
53,10,Married-civ-spouse,Wife,Female,4386,0,40,>50K
26,10,Never-married,Own-child,Male,0,0,40,<=50K
73,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
55,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
25,9,Divorced,Not-in-family,Male,0,0,40,<=50K
41,13,Divorced,Not-in-family,Female,0,0,50,>50K
24,13,Never-married,Not-in-family,Male,0,0,50,<=50K
63,9,Widowed,Not-in-family,Male,0,0,6,<=50K
17,7,Never-married,Own-child,Male,0,0,20,<=50K
35,10,Married-civ-spouse,Husband,Male,0,0,50,<=50K
51,10,Married-civ-spouse,Husband,Male,0,0,40,>50K
62,13,Widowed,Not-in-family,Female,0,0,48,<=50K
55,9,Married-civ-spouse,Husband,Male,4386,0,40,>50K
43,10,Divorced,Not-in-family,Male,0,0,40,<=50K
40,9,Divorced,Not-in-family,Female,0,0,50,<=50K
37,13,Married-civ-spouse,Husband,Male,0,0,45,>50K
39,13,Married-civ-spouse,Husband,Male,0,0,40,<=50K
31,9,Never-married,Own-child,Male,0,0,18,<=50K
61,14,Widowed,Not-in-family,Female,0,0,40,>50K
26,11,Divorced,Not-in-family,Female,0,0,55,<=50K
46,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
26,13,Never-married,Not-in-family,Female,0,0,40,<=50K
48,16,Divorced,Own-child,Male,0,0,50,>50K
34,9,Never-married,Own-child,Male,0,0,40,<=50K
34,9,Never-married,Own-child,Female,0,0,40,<=50K
59,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
34,13,Never-married,Own-child,Female,0,0,40,<=50K
49,13,Never-married,Not-in-family,Female,0,0,56,>50K
18,7,Never-married,Own-child,Female,0,0,20,<=50K
43,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
48,7,Married-civ-spouse,Husband,Male,0,0,50,<=50K
28,10,Married-civ-spouse,Husband,Male,0,0,70,<=50K
33,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
24,10,Never-married,Not-in-family,Female,0,0,15,<=50K
21,6,Never-married,Not-in-family,Male,0,0,40,<=50K
17,7,Never-married,Own-child,Male,0,0,28,<=50K
39,10,Married-civ-spouse,Husband,Male,0,0,50,>50K
29,13,Separated,Own-child,Male,0,0,40,<=50K
44,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
24,10,Never-married,Own-child,Male,0,0,50,<=50K
71,14,Married-civ-spouse,Husband,Male,10605,0,40,>50K
51,13,Married-civ-spouse,Husband,Male,0,2415,40,>50K
55,3,Divorced,Unmarried,Male,0,0,25,<=50K
41,13,Married-civ-spouse,Husband,Male,0,0,60,>50K
23,9,Never-married,Unmarried,Female,0,0,7,<=50K
38,11,Divorced,Unmarried,Female,0,0,40,<=50K
39,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
19,9,Never-married,Not-in-family,Female,0,0,30,<=50K
49,5,Divorced,Not-in-family,Female,0,0,40,<=50K
32,13,Married-civ-spouse,Other-relative,Male,0,0,40,>50K
27,9,Married-civ-spouse,Husband,Male,0,0,70,<=50K
38,13,Married-civ-spouse,Husband,Male,0,0,50,>50K
33,10,Married-civ-spouse,Wife,Female,0,0,60,<=50K
23,13,Never-married,Own-child,Male,0,0,28,<=50K
54,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
29,11,Divorced,Not-in-family,Female,2174,0,45,<=50K
35,13,Never-married,Not-in-family,Male,0,0,40,<=50K
28,11,Married-civ-spouse,Wife,Female,0,0,40,<=50K
37,13,Married-civ-spouse,Husband,Male,7688,0,50,>50K
42,15,Married-civ-spouse,Husband,Male,0,0,65,>50K
40,14,Married-civ-spouse,Husband,Male,0,0,40,<=50K
47,10,Divorced,Own-child,Male,0,0,55,<=50K
22,13,Never-married,Own-child,Female,0,0,50,<=50K
30,13,Married-civ-spouse,Husband,Male,0,0,45,>50K
28,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
63,4,Married-civ-spouse,Husband,Male,0,0,55,<=50K
51,5,Married-civ-spouse,Husband,Male,0,0,20,<=50K
22,9,Never-married,Own-child,Female,0,0,40,<=50K
35,9,Never-married,Not-in-family,Male,0,0,45,<=50K
46,9,Divorced,Not-in-family,Female,0,0,38,<=50K
37,10,Divorced,Not-in-family,Male,0,0,52,<=50K
24,13,Never-married,Own-child,Male,0,0,15,<=50K
37,9,Divorced,Own-child,Male,0,0,10,<=50K
53,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
27,9,Never-married,Not-in-family,Male,0,0,30,<=50K
38,10,Divorced,Not-in-family,Male,0,0,44,<=50K
53,6,Married-civ-spouse,Husband,Male,0,0,60,<=50K
34,10,Never-married,Not-in-family,Male,0,0,40,<=50K
23,9,Never-married,Own-child,Male,0,0,40,<=50K
39,13,Married-civ-spouse,Husband,Male,15024,0,45,>50K
43,14,Married-civ-spouse,Wife,Female,0,0,50,<=50K
67,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
81,9,Married-civ-spouse,Husband,Male,0,0,30,<=50K
21,10,Never-married,Own-child,Male,0,0,20,<=50K
23,10,Never-married,Not-in-family,Male,0,0,25,<=50K
25,10,Never-married,Unmarried,Male,0,0,40,<=50K
42,3,Married-civ-spouse,Wife,Female,0,0,38,<=50K
38,10,Married-civ-spouse,Wife,Female,0,0,40,<=50K
32,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
37,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
51,14,Married-civ-spouse,Husband,Male,0,0,60,>50K
22,10,Never-married,Not-in-family,Female,0,0,42,<=50K
33,2,Married-spouse-absent,Not-in-family,Female,0,0,40,<=50K
42,9,Divorced,Not-in-family,Male,0,0,55,<=50K
51,1,Married-civ-spouse,Husband,Male,0,0,40,<=50K
23,9,Married-civ-spouse,Wife,Female,0,0,40,<=50K
37,7,Married-civ-spouse,Husband,Male,3103,0,44,>50K
37,9,Married-civ-spouse,Husband,Male,0,0,99,>50K
47,14,Never-married,Not-in-family,Female,0,0,25,<=50K
41,15,Married-civ-spouse,Husband,Male,0,2415,40,>50K
33,9,Married-civ-spouse,Husband,Male,0,0,30,<=50K
31,13,Never-married,Not-in-family,Male,0,0,40,>50K
31,12,Divorced,Unmarried,Female,0,0,40,<=50K
35,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
38,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
18,9,Never-married,Not-in-family,Female,0,0,45,<=50K
20,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
54,10,Divorced,Unmarried,Female,0,0,35,<=50K
40,10,Divorced,Unmarried,Female,0,0,40,<=50K
36,13,Married-civ-spouse,Wife,Female,0,1977,45,>50K
43,10,Divorced,Unmarried,Male,0,0,35,<=50K
44,10,Divorced,Unmarried,Male,0,0,40,<=50K
44,9,Married-civ-spouse,Wife,Female,0,0,40,>50K
43,14,Married-civ-spouse,Husband,Male,0,0,43,>50K
51,4,Widowed,Unmarried,Female,0,0,40,<=50K
18,9,Never-married,Own-child,Female,0,0,20,<=50K
51,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
44,10,Married-civ-spouse,Husband,Male,0,0,70,>50K
33,6,Divorced,Not-in-family,Male,0,0,40,<=50K
33,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
42,12,Married-civ-spouse,Husband,Male,0,0,40,>50K
25,10,Married-civ-spouse,Husband,Male,0,0,45,<=50K
32,9,Divorced,Not-in-family,Female,0,0,38,<=50K
32,13,Married-civ-spouse,Husband,Male,0,0,70,<=50K
36,6,Divorced,Unmarried,Female,0,0,40,<=50K
28,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
20,9,Never-married,Own-child,Female,0,0,20,<=50K
35,10,Married-civ-spouse,Husband,Male,0,0,60,>50K
55,9,Married-civ-spouse,Husband,Male,0,0,20,<=50K
48,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
34,9,Married-civ-spouse,Husband,Male,0,0,35,>50K
28,13,Never-married,Not-in-family,Female,0,0,35,<=50K
67,13,Widowed,Not-in-family,Male,0,2392,40,>50K
